117	82
117	1436
117	1410
117	4113
118	2467
118	4812
118	2712
118	2478
119	2333
119	3951
119	2750
119	4047
119	831
119	4816
120	539
120	4661
120	3290
120	942
120	4455
120	1187
121	4111
121	3812
121	2267
122	1104
122	378
122	858
122	3221
123	245
123	272
123	2082
123	2908
2852	4259
2852	625
2852	4972
124	2746
124	2478
124	1973
124	1435
124	3342
124	129
125	2977
125	1605
125	3885
125	4868
125	1969
125	2120
125	4639
125	856
125	4115
125	3022
329	4230
329	1748
329	4769
329	1172
329	1201
329	1858
329	470
329	1233
127	1375
127	1694
127	2539
127	561
127	320
127	2474
127	661
127	640
127	3460
127	2789
127	2812
127	1847
127	1273
127	4816
127	3427
127	1392
127	1320
127	867
127	502
128	1694
128	542
128	2754
128	3461
128	4704
128	4112
128	4222
128	2839
129	3780
129	904
129	530
129	533
129	1666
129	2434
129	0
129	1351
129	3231
129	3225
129	928
129	4218
129	4950
129	1278
129	4684
129	3133
129	3835
129	699
129	428
129	4816
129	1996
129	3570
129	3037
129	3040
129	2095
129	2505
129	3049
129	3470
130	4207
130	2747
130	1092
130	3857
130	3616
130	943
130	467
130	658
131	4507
131	1649
131	2420
131	457
131	2619
131	1947
131	2500
131	3688
131	1410
131	2909
131	3511
131	3104
131	1010
131	3437
131	4137
131	2061
131	1993
131	1693
131	1440
131	2431
131	1142
131	1146
131	4994
132	3326
132	2362
132	4246
132	3234
132	4491
132	185
132	1900
132	1151
132	4084
132	2266
133	3605
133	1645
133	4055
133	2575
133	716
133	4628
133	1447
133	1636
133	3342
133	1952
133	4058
133	4646
133	194
134	2328
134	4091
134	4189
134	3065
134	1244
134	3959
134	763
134	1516
134	395
134	4519
134	3847
134	18
134	2753
134	619
134	3167
134	3002
134	2120
134	3425
134	1974
134	2324
134	3005
134	2004
134	3653
134	4617
134	1439
134	3037
134	2835
134	1304
134	1254
134	1890
134	2234
134	4162
134	1697
134	1360
134	4794
135	1202
135	2120
135	780
136	3804
136	3552
136	943
136	1945
136	1297
136	1414
137	1055
137	1900
137	3737
137	1021
137	3832
138	36
138	1949
138	462
139	4105
139	4214
139	3812
140	420
140	3836
140	1454
140	516
140	4932
140	4116
141	4473
141	189
141	4738
141	3846
141	4704
142	1091
142	2917
142	1426
143	2907
143	2744
143	400
144	2743
144	3520
144	3093
146	3683
146	1540
146	2166
146	3290
146	1809
147	1701
147	37
147	3520
147	3841
1980	1670
1980	4921
1980	316
1980	921
1980	1128
1980	2357
1980	1283
1980	1935
1980	1436
1980	2964
1980	3173
1980	650
1980	182
1980	1740
4147	2411
4147	2754
4147	1633
4147	4947
4148	354
4148	3695
4148	287
4148	1904
4723	1201
4723	4009
4723	400
4723	4243
2870	621
2870	4503
2870	3564
2870	437
2870	942
4150	3484
4150	301
4150	4790
481	4190
481	2504
481	972
331	1389
331	2295
331	2832
331	1222
379	796
379	2112
379	3014
4153	270
4153	1797
4153	1546
3617	3907
3617	287
3617	4229
4154	1547
4154	784
4154	2523
4154	1089
1859	645
1859	4343
1859	2400
1859	4980
1641	3491
1641	1381
1641	224
1641	1309
1641	195
157	1386
157	3142
157	788
4155	4246
4155	767
4155	4295
159	2618
159	3479
159	2044
159	4440
2869	2537
2869	4121
2869	2476
161	2250
161	3260
161	2938
162	1143
162	3492
162	506
162	2120
162	4757
163	1410
163	3342
163	887
164	4086
164	1521
164	1700
165	2311
165	4786
165	4386
332	845
332	1647
332	4639
332	3556
168	4936
168	931
168	2120
169	956
169	2146
169	1657
169	4494
170	4168
170	2161
170	679
170	4146
170	4705
171	4479
171	2868
171	1158
172	213
172	272
172	16
172	3546
173	2747
173	3359
173	2970
173	1690
173	4644
173	281
174	2336
174	4105
174	807
175	3902
175	2112
175	2720
175	4117
176	1570
176	1694
176	760
177	2641
177	943
177	4285
177	2623
177	1162
4160	2008
4160	3102
4160	4902
2957	4432
2957	4388
2957	1455
1219	4959
1219	1276
1219	335
180	2521
180	1422
180	2022
4161	3742
4161	4994
4161	2110
3865	3518
3865	4761
3865	2912
3865	3214
826	4132
826	342
826	3160
826	3140
826	2045
826	2706
1983	3087
1983	1893
1983	3858
1983	1583
182	3210
182	4093
182	4430
182	3198
182	2346
182	2753
182	262
182	3418
182	1495
182	3862
182	2683
182	4513
182	464
182	2747
182	3819
182	2134
4162	2906
4162	2331
184	764
184	4005
184	729
184	2754
184	3144
184	4502
184	2166
184	4347
184	191
184	3626
184	3982
185	4686
185	677
185	770
185	1696
185	2104
185	4425
185	2120
185	1658
185	1903
185	3409
4862	4744
4862	858
4862	4172
4862	2882
4862	1877
4862	2484
4163	2236
4163	1391
4163	3765
4163	1381
4163	707
3353	547
3353	2204
3353	4861
188	818
188	4913
188	3877
188	2193
188	344
188	979
188	4112
188	2491
188	257
188	1957
188	1485
188	4528
188	2097
188	2907
188	1958
188	2512
188	3425
188	4266
188	1186
188	3432
188	4686
188	3010
188	4861
188	3981
188	3445
188	611
188	360
188	370
188	1438
188	2840
188	4486
188	1746
188	4402
188	3853
188	4983
188	984
188	4634
188	4378
188	2401
189	1693
189	1748
189	2431
189	4885
189	2267
189	798
189	3857
189	2071
189	3822
189	4603
189	254
189	2631
189	966
189	4811
189	2174
189	3342
189	511
189	1600
189	1462
190	3398
190	4756
190	4110
190	469
190	1343
190	4121
190	1052
190	1181
190	2457
190	1420
190	849
190	1426
190	4393
190	780
190	2390
190	1300
190	3074
190	195
190	2311
190	1197
190	4820
190	984
190	234
190	2522
190	2401
191	2333
191	3984
191	181
191	3856
191	977
191	2341
191	509
191	706
191	490
191	3532
191	3342
191	377
191	4851
191	4713
192	4961
192	399
192	202
192	3556
192	4048
192	1236
192	3141
192	1365
192	365
192	4972
192	2120
192	2812
192	3342
192	1936
192	3302
192	522
192	4900
192	1763
193	770
193	2748
193	1142
193	2753
193	2318
193	2506
193	651
194	1694
194	605
194	919
194	4355
194	4758
194	840
194	2442
194	3416
194	3142
194	225
194	2754
194	4566
194	1158
194	2605
194	4085
194	1227
195	3476
195	3387
195	2622
195	1282
195	1313
195	2241
195	2727
195	1334
195	1876
195	3090
195	1662
195	3795
195	4928
195	1589
195	1393
195	2244
195	4713
195	1159
195	232
195	3841
195	2351
195	1486
195	805
195	545
195	4046
195	1046
195	4658
195	1178
195	2119
195	2121
195	1975
195	2324
195	4553
195	3322
195	3833
195	2501
195	2026
195	2235
195	370
195	4398
195	781
195	1019
195	3159
195	2290
195	4711
195	4024
195	518
195	1929
195	1554
195	3961
195	1451
195	4019
195	966
195	3174
195	3498
195	2858
195	2027
195	247
195	1552
196	4878
196	4756
196	617
196	4274
196	2747
1191	1697
1191	3882
1191	3956
1191	4803
1191	3739
1191	2301
1191	327
1191	1361
198	303
198	380
198	1697
198	4407
199	2656
199	1694
199	2405
199	1606
1209	3717
1209	3705
1209	2812
1209	1052
1213	3017
1213	1694
1213	3639
1213	2195
202	3402
202	3854
202	3042
202	2488
203	955
203	1263
203	2479
204	3149
204	2747
204	735
204	186
204	1663
204	3094
1231	1951
1231	179
1231	1508
206	1123
206	3875
206	970
206	2745
206	498
206	1063
206	782
207	4837
207	3136
207	4497
207	2559
207	2240
207	4679
207	4460
207	2790
207	1052
207	2216
207	698
3791	252
3791	212
3791	1086
3791	695
209	2458
209	4252
209	1607
1623	1165
1623	1887
1623	4693
1623	4933
1623	2589
1623	973
1862	3434
1862	4214
4362	3645
4362	3776
4362	1242
4362	1934
4362	1354
4362	4394
834	2102
834	4945
834	4325
213	45
213	2399
214	2991
214	2555
214	1697
214	4757
214	1249
215	425
215	1900
215	1291
215	3783
215	1052
216	4601
216	3304
217	1694
217	3317
217	3191
217	1869
218	2174
218	1627
218	707
218	4117
219	2223
219	3130
219	1582
219	3792
219	2960
220	1319
220	977
220	3611
221	1610
221	1387
221	708
221	628
222	2204
222	2748
222	1640
223	4667
223	1559
223	1751
223	2750
223	4703
223	4099
223	1991
223	1107
223	4366
223	1870
223	2705
223	1900
223	3790
223	1206
223	4852
223	2458
223	1000
223	1211
223	3907
224	1248
224	504
224	3919
224	1984
224	2247
224	4553
224	797
224	2676
224	483
224	309
224	3860
224	1439
224	2331
224	3505
224	2263
224	4509
224	4300
224	2922
225	1746
225	622
225	4533
225	4924
226	2747
226	1926
226	2857
226	3835
226	2782
226	1778
226	1041
226	380
227	3563
227	1311
227	2750
227	619
227	4105
227	3506
227	4336
228	1085
228	4359
228	4021
228	627
228	1637
228	1066
3339	1034
3339	2877
3339	3506
3339	4885
3339	1918
4171	4591
4171	3149
4171	1713
4171	4744
4171	3656
4171	1499
4171	586
4211	2250
4211	1681
4211	1519
4211	3858
4211	2110
4172	1748
4172	4939
4172	2557
4172	780
4172	2078
4172	248
3338	1710
3338	861
3338	3237
230	1697
230	1986
230	3958
230	497
230	3859
230	4601
231	4864
231	2422
231	786
232	3651
232	981
233	3855
233	2709
233	4743
234	3963
234	3547
234	1608
235	1410
235	357
235	1646
235	1395
235	684
236	1598
236	3616
236	258
236	334
237	4009
237	2038
237	2474
237	2827
237	4118
237	1945
237	2516
237	4704
237	4520
237	3759
238	2182
238	4939
238	3185
238	1130
238	2816
239	4838
239	1697
239	3148
239	3507
239	2755
239	1323
240	4381
240	2745
240	4935
240	1896
240	2544
240	3869
240	3603
241	1410
241	317
241	4582
241	3548
241	788
242	3046
242	4937
242	1205
243	3915
243	2547
243	1176
243	3786
243	4702
243	4753
244	369
244	1994
244	1337
244	2452
244	2218
244	1278
245	595
245	2746
245	1750
245	4744
245	1145
245	4728
245	3685
246	1410
246	1945
246	2747
247	4758
247	922
247	2353
247	3848
247	4901
248	3686
248	2008
248	2754
249	1439
249	2403
249	584
249	1324
250	4961
250	977
250	1839
250	2750
251	1542
251	2746
251	467
251	3784
252	1645
252	2825
252	689
252	4704
252	2120
253	858
253	303
253	2812
254	1563
254	2110
254	4704
255	4089
255	2723
255	2699
255	1472
255	1341
255	3768
255	426
255	648
255	4816
256	1178
256	428
256	2171
256	1733
257	2748
257	1220
257	1143
257	2963
257	3096
258	1693
258	2112
258	1039
258	3480
258	2354
258	4232
258	462
3321	1617
3321	1393
3321	1182
260	2219
260	1336
260	4749
261	1666
261	4134
261	3909
261	1731
261	1163
262	3036
262	515
263	2647
263	1948
264	2294
264	4956
265	1188
265	2311
265	4535
266	1945
266	467
266	4497
267	1018
267	2122
267	3981
267	3858
267	3693
267	830
267	2914
267	4204
1635	2746
1635	3479
1635	4972
1635	279
1635	259
1635	407
1635	4474
1635	2110
1635	1168
1635	623
1635	3171
1635	1522
1635	31
3384	1235
3384	3290
3384	4910
1853	3259
1853	707
1853	1060
1636	1282
1636	4918
1636	4324
1636	4215
1636	4224
82	3340
82	1427
1637	1889
1637	2981
1637	1473
1637	3501
1637	703
1637	1565
1637	3082
273	3168
273	1556
273	2746
273	695
273	1237
274	1693
274	2744
274	2063
274	3040
275	3107
275	841
275	2332
275	4167
275	4935
275	4029
275	4601
275	2490
275	687
276	1694
276	473
276	4405
276	2767
276	3421
276	4676
277	1546
277	1660
277	1821
277	2812
278	4214
278	786
278	1740
279	645
279	541
279	2934
279	4235
280	4035
280	624
280	1162
1639	2330
1639	3698
1639	1931
1639	1789
1639	1770
1639	4173
1639	4214
283	3106
283	2542
283	3306
283	4092
283	707
283	2463
283	4216
284	2810
284	3415
284	428
284	1800
284	3860
1640	2284
1640	2400
1640	2106
1640	4303
1640	1631
1640	2511
1640	3392
1640	1998
1640	4480
1640	1322
1640	2661
3326	4280
3326	2291
3326	3420
287	3351
287	1932
287	718
287	4464
287	3021
287	3467
287	991
287	2643
288	1383
288	2542
288	4937
288	3043
288	902
288	3263
289	4164
289	1155
289	3160
289	1755
289	3162
289	1174
289	776
289	3020
289	4679
289	1633
290	3104
290	2772
290	1886
290	1026
290	3582
290	3859
290	1410
290	4680
290	1459
290	2752
2884	1561
2884	2176
2884	2412
2884	2018
3327	4843
3327	4314
3327	970
3327	4434
3327	4754
3327	2055
3327	4105
3327	3701
3327	3686
3327	2116
3327	4880
292	2294
292	809
292	2120
292	3177
292	1052
292	1389
292	2000
293	2226
293	3741
293	984
293	4674
293	4667
293	2940
294	2705
294	3019
294	1697
294	1223
1642	2410
1642	1943
1642	4310
1642	1772
1642	3753
1642	1162
1642	1734
1642	3656
1642	1410
1642	3883
1642	2561
1642	1026
296	1410
296	3855
296	344
296	2509
297	1084
297	949
297	2748
297	2381
297	1025
297	1178
298	2617
298	4969
298	1695
298	2066
298	2599
298	2925
298	3860
298	2210
298	150
298	1061
298	3871
298	659
299	2467
299	4629
299	3205
299	2573
299	4449
299	3578
299	3088
299	2552
299	2137
299	3816
299	4966
299	586
299	3744
4181	2669
4181	2747
4181	1100
4181	4500
4181	4633
4181	1062
3329	4190
3329	500
3329	1217
3329	4442
2601	1701
2601	3857
2601	1388
4182	1900
4182	4112
4182	701
3330	2898
3330	2331
3862	2311
3862	882
3862	4050
3862	2238
3862	2029
1645	2283
1645	1017
1645	885
1645	909
3331	4097
3331	3018
3331	1214
1646	1038
1646	1192
1646	2110
1646	4663
1646	3517
1646	4882
3332	345
3332	2260
3332	3858
3332	4539
3332	1516
3332	2638
3332	2218
1647	3196
1647	2415
1647	4244
1647	954
1647	322
1647	3836
1647	1963
1647	4418
1647	2280
1647	4374
1647	1256
1647	1903
3333	4604
3333	1056
3333	4490
4186	1829
4186	2910
4186	3479
4186	3154
3334	1018
3334	4036
3334	3480
3334	532
316	2910
316	3774
317	1578
317	1341
1649	1955
1649	4114
3335	2235
3335	2614
3335	334
320	210
320	2596
320	2577
321	3817
321	3073
321	4894
322	3743
322	447
1650	727
1650	3151
1650	3881
1650	3416
1650	3059
1650	1107
1650	929
1650	2834
324	1121
324	4754
324	4966
3336	2126
3336	4114
3336	1949
326	647
326	437
326	4435
327	424
327	660
328	319
328	3857
328	2323
328	432
4189	4246
4189	1658
330	2744
330	1697
330	513
330	1819
330	2137
330	4105
1969	3500
1969	847
1969	2722
1969	3201
1969	2821
1969	3416
1969	4886
1969	4260
1969	3144
1969	3312
1969	2395
1969	722
1969	4726
1969	4401
1969	1903
1973	3208
1973	1398
1973	2747
1973	1400
1973	3168
1973	2680
1973	447
1973	2850
1973	3167
1973	4341
1973	1069
1973	3874
333	4033
333	2745
333	2065
333	633
333	815
334	3802
334	1922
334	1365
334	2554
334	4451
334	311
334	1410
334	4502
334	1361
334	1112
334	437
334	382
335	3695
335	1441
335	2748
335	2987
335	3042
335	1560
335	4985
335	4540
335	4679
335	2120
335	1377
335	2391
335	779
335	4057
335	1153
335	4225
336	4246
336	4812
336	187
337	3747
337	2747
337	1965
337	2360
337	1543
337	1398
1653	1694
1653	4450
1653	3304
1653	797
1653	3233
1653	2476
1653	365
1653	1274
1653	468
339	1748
339	2747
339	4744
339	955
339	4209
339	1691
339	4430
340	2746
340	2478
340	2781
340	3165
340	4036
340	2965
340	4257
340	4262
341	4554
341	2476
341	3453
341	752
342	3211
342	2922
343	2199
343	833
343	1697
343	398
4192	2262
4192	2979
4192	4470
4192	3459
4192	2193
4192	4565
4192	3155
4192	1900
4192	4257
4192	4589
345	2263
345	1158
345	3090
345	1031
3340	2744
3340	649
3340	3743
347	2594
347	3856
347	1837
347	3480
3864	3034
3864	2952
3864	977
3864	1267
3864	1731
3864	3994
4193	4767
4193	2104
4193	3207
4193	1470
4193	4771
4193	4938
4193	410
4193	3504
4193	7
4193	715
3341	3111
3341	3596
3341	2745
3341	3652
352	4112
352	3933
352	1906
352	2358
353	868
353	4694
353	1954
4194	440
4194	4624
4194	4792
4194	2754
4194	4014
4194	2046
4194	2881
4194	1777
355	2005
355	1144
355	1422
355	17
3342	2102
3342	2103
3342	4040
3342	1246
3342	1805
3342	4350
3342	2687
3342	860
3342	1170
3342	2120
3342	4601
3342	4057
3342	1511
3342	935
3342	1836
3342	4392
3342	271
3342	2422
3342	3116
3342	4707
3342	1698
3342	943
3342	4246
3342	2161
3342	3754
3342	4734
3342	383
3342	1704
3342	4111
3342	4116
3342	3497
3342	1268
3342	3126
3342	1280
3342	4609
3342	3172
3342	3189
3342	2829
3342	709
3342	2249
3342	4632
3342	3853
3342	615
3342	3857
3342	1030
3342	4588
3342	3867
3342	318
3342	1329
3342	4443
3342	1945
3342	463
3342	747
3342	996
3342	1671
3342	756
3342	992
3342	1042
3342	483
3342	1052
3342	3906
3342	4259
3342	4796
3342	779
3342	787
3342	3098
3342	1694
3342	201
3342	3929
3342	3290
3342	2961
3342	2022
3342	519
3342	1532
3342	1388
3342	2978
3342	1093
3342	1081
3342	2074
3342	851
3342	4676
3342	1158
3342	675
3342	2728
3342	2064
3342	4289
3342	868
3342	414
3342	1841
3342	1145
3342	1146
3342	590
357	734
357	2479
358	586
358	1200
358	2914
359	2372
359	889
359	1111
4195	3830
4195	3710
4195	152
4195	4112
4195	469
361	1694
361	441
361	1255
362	1900
362	1422
362	613
363	4936
363	3743
364	179
364	694
364	3440
4196	2102
4196	4166
4196	477
4196	3858
4196	995
4196	4169
3344	1136
3344	3500
3344	3858
1497	3249
1497	1609
1497	1985
1492	4633
1492	4929
1492	1740
1269	4935
1269	4572
1269	2754
1269	2613
1269	2465
1269	1542
3343	3612
3343	511
3343	1427
369	888
369	4939
4767	4075
4767	4301
197	4105
197	784
197	2712
371	2718
371	3060
371	3777
371	3066
371	763
371	1347
371	2743
371	754
371	4975
371	2901
371	2510
371	2125
371	3730
371	3846
371	1833
371	4157
371	3999
371	3034
371	1699
371	445
371	1933
371	3601
372	2251
372	1697
372	3519
372	3836
372	3881
372	397
372	701
372	1782
4297	1755
4297	4221
4297	187
4297	720
3348	4229
3348	976
376	2743
376	957
376	2045
376	775
376	4593
376	1951
377	45
377	4386
377	1892
377	3853
377	925
377	3711
377	3048
377	2859
377	1068
378	2320
378	3141
378	2624
378	1371
378	1175
378	2907
378	1945
3349	3720
3349	3855
3349	4952
380	1981
380	3774
380	4528
380	2723
380	4532
380	3711
380	2280
380	1410
380	2758
380	4120
380	943
380	3860
380	2081
380	2172
380	3562
381	767
381	4742
381	2784
381	1194
381	1426
381	1943
381	469
382	930
382	1700
382	925
382	2382
382	4727
382	3884
382	7
382	2995
382	3024
382	2392
382	2433
382	593
383	2248
383	2832
383	4846
383	389
383	1945
383	3405
1270	3871
1270	4640
1270	2104
1270	2480
384	1676
384	2110
384	259
3325	1135
3325	678
3325	441
3325	3583
388	604
388	4094
388	323
388	4505
388	1245
388	3963
388	4882
388	4522
388	608
388	4839
388	286
388	3423
388	4687
388	1009
388	1241
388	4174
388	937
388	2142
388	4973
388	2254
388	3967
388	1591
389	4234
389	1427
389	4945
389	3567
389	751
390	1693
390	4818
390	4598
390	2750
390	1109
390	1516
390	3749
390	1511
391	2743
391	594
391	2102
391	1697
391	848
391	3468
391	2433
392	4002
392	1926
392	3853
392	2041
392	977
392	2706
392	229
392	3018
392	3046
392	489
392	743
392	2348
393	3033
393	3971
393	4432
393	1945
393	888
393	784
394	673
394	1751
394	4996
394	2091
394	2267
394	556
394	2158
394	3052
394	179
394	852
394	1302
394	4061
395	1483
395	2746
395	3015
395	1427
395	435
396	1442
396	2843
396	2478
396	4565
396	1410
396	2019
396	4081
396	2557
396	3129
396	4728
396	695
396	2058
397	1410
397	1948
397	2844
397	1727
2866	2860
2866	1976
2866	3738
401	1694
401	2597
401	2103
401	4757
401	3450
3867	1752
3867	3713
403	2749
403	2812
403	2794
404	4706
404	1697
404	2963
405	2649
405	1314
405	1052
406	2748
406	1817
406	1091
406	126
406	3622
407	4934
407	1900
407	4102
408	4808
408	1697
408	1291
409	1694
409	1400
409	2698
409	4076
409	4506
410	2120
410	4922
411	3601
411	1314
411	1479
412	1223
412	2282
412	2750
959	1842
959	3976
959	4704
3635	815
3635	2258
3635	874
2867	1822
2867	1477
2867	3012
3868	4654
3868	444
3868	2614
3868	707
3868	2503
3868	3570
4007	504
4007	3763
4007	1075
3286	2246
3286	1900
3286	510
415	4035
415	1774
415	3233
416	3857
416	1878
416	1860
417	4016
417	851
417	4116
417	2888
418	3111
418	4198
418	987
418	4918
419	586
419	2335
419	2228
420	2474
420	3510
421	4935
421	522
421	4588
422	3732
422	712
422	456
422	1243
423	3021
423	943
423	399
424	3244
424	4995
424	601
425	609
425	1402
425	2569
425	1091
425	4179
425	2808
425	3751
425	674
425	4214
425	2120
425	1633
425	653
425	784
425	3122
425	1100
426	1214
426	402
426	1748
426	2252
426	4246
426	3309
426	485
426	4104
426	1945
426	2449
426	2292
426	1125
426	3030
427	1466
427	2103
427	3709
427	1721
427	3138
427	618
427	1900
427	1972
427	3744
427	3174
427	2065
427	3354
427	3207
427	2526
427	1366
427	1699
427	2165
427	632
427	2516
427	547
427	658
428	312
428	4184
428	1099
428	3222
428	1872
428	1945
428	3728
428	4526
428	4108
428	1052
428	3746
428	694
428	695
428	4954
428	1767
428	2352
428	3012
